index,title,company,industry,location,salary,education,department,experience,language,skills,additional,relevance_score,summary,link
638,機電/空調/消防工程師無經驗可,10 / 30機電/空調/消防工程師 無經驗可竹泰機電工程股份有限公司,N/A,新竹縣,"月薪 38,000元",專科,N/A,無經驗可,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/91517532
639,屏東工程外業工程師5萬起,10 / 29屏東工程外業工程師5萬起騰日工程有限公司,N/A,屏東縣,"月薪 50,000元",高中職,N/A,N/A,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/98880418
640,永續工程師(有法律背景尤佳),10 / 30永續工程師(有法律背景尤佳)國立成功大學-產業永續發展中心｜其他教育服務業2.專案文書資料整理、報告書撰寫、簡報製作。,教育服務業,台南市,"月薪 30,000元",大學,N/A,不拘,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132094974
641,【產品/研發類】產品設計PDE工程師,10 / 21【產品/研發類】產品設計PDE工程師欣興電子股份有限公司,電子股份有限公司｜印刷電路板製造業,桃園市,"月薪 38,000元",大學,N/A,不拘,N/A,N/A,N/A,1,10 / 21 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130280064
642,離岸風機無人機應用工程師,10 / 27離岸風機無人機應用工程師智購科技股份有限公司,N/A,台中市,"月薪 40,000元",不拘,N/A,不拘,N/A,N/A,N/A,0,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132163954
643,工程-專案管理工程師(海外地區),10 / 27工程-專案管理工程師(海外地區)臻鼎科技股份有限公司,製造業,桃園市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,需,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132068596
644,彰化工程內業工程師5萬起,10 / 29彰化工程內業工程師5萬起騰日工程有限公司,N/A,彰化縣,"月薪 50,000元",不拘,N/A,不拘,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130363315
645,工程師助理/文書人員/繪圖人員,10 / 30工程師助理/文書人員/繪圖人員永龍企業股份有限公司,N/A,台北市,"月薪 35,000元",不拘,N/A,不拘,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130159998
646,空調機電繪圖工程師(新竹區),10 / 26空調機電繪圖工程師(新竹區)益昇系統科技股份有限公司,N/A,新竹縣,"月薪 35,000元",高中職,N/A,N/A,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/98600060
647,消防監造工程師(消防防災部),10 / 27消防監造工程師(消防防災部)全聯工程科技股份有限公司,N/A,台北市,"月薪 38,000元",專科,N/A,N/A,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/98981190
648,(研發部系統應用組)硬體工程師,10 / 26(研發部系統應用組)硬體工程師祥正電機股份有限公司,製造修配8.協助工程師彙整文件、整理相關資料，提供作業,新北市,"月薪 35,000元",碩士,N/A,不拘,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/78403247
649,【管理服務中心】資訊系統工程師,10 / 26【管理服務中心】資訊系統工程師中華海洋生技股份有限公司,N/A,台北市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,需,0,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132095073
650,產品估價工程師-(鹿港彰濱廠),10 / 30產品估價工程師-(鹿港彰濱廠)世鴻工業股份有限公司,N/A,彰化縣,"月薪 30,000元",專科,者佳。,不拘,N/A,N/A,需 | 可配合 | 願意,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/98757904
651,PD0702 SAP BASIS 資深主任工程師(副理級),10 / 28PD0702 SAP BASIS 資深主任工程師(副理級)仁寶電腦工業股份有限公司,N/A,桃園市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,1,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/103776023
652,〈NBU〉【資深前端開發工程師】Senior Frontend Developer,10 / 25〈NBU〉【資深前端開發工程師】Senior Frontend Developer智鈦星平台服務有限公司,N/A,台北市,"月薪 65,000元",大學,N/A,N/A,N/A,N/A,需,0,10 / 25 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132166664
653,工研院服科中心_前端工程師(S200),10 / 27工研院服科中心_前端工程師 (S200)財團法人工業技術研究院｜工商顧問服務具2年以上網頁開發經驗 （依作品實力為主，年資為輔）,N/A,新竹縣,面議（經常性薪資達4萬元,碩士,N/A,2年以上,N/A,N/A,需,0,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131296743
654,碳管理工程師(有土木背景尤佳),10 / 26碳管理工程師(有土木背景尤佳)國立成功大學-產業永續發展中心｜其他教育服務業2.專案文書資料整理、報告書撰寫、簡報製作。,教育服務業,台南市,"月薪 31,000元",大學,N/A,不拘,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130342327
655,JC1001-EAP自動化開發工程師-新竹區,10 / 28JC1001-EAP自動化開發工程師-新竹區頎邦科技股份有限公司,N/A,新竹縣,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,2,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130369550
656,設備工程師(具經驗者薪優可面議),10 / 30設備工程師(具經驗者薪優可面議)澄果科技股份有限公司,製造業,新北市,"月薪 40,000元",專科,N/A,N/A,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/97435670
657,研發部-帷幕牆加工製造工程師,10 / 26研發部-帷幕牆加工製造工程師聯懿金屬股份有限公司,N/A,桃園市,"月薪 30,000元",高中職,N/A,不拘,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/113120847
658,研發助理工程師-機械與機構設計,10 / 30研發助理工程師-機械與機構設計復盛股份有限公司,N/A,新北市,"月薪 30,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/113046046
659,功效食品研發工程師【QODM實驗室】,10 / 26功效食品研發工程師【QODM實驗室】大江生醫股份有限公司,N/A,屏東縣,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,2,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/85012560
660,【智慧製造】前端工程師(山鶯廠區),10 / 21【智慧製造】前端工程師 (山鶯廠區)欣興電子股份有限公司,製造】前端工程師 (山鶯廠區)欣興電子股份有限公司｜印刷電路板製造業,桃園市,"月薪 41,000元",大學,N/A,N/A,N/A,N/A,N/A,1,10 / 21 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131962748
661,工安助理工程師(台中/台南/高雄),10 / 27工安助理工程師(台中/台南/高雄)金展空調股份有限公司,N/A,台中市,"月薪 35,000元",專科,N/A,N/A,N/A,N/A,N/A,2,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/92255087
662,"充填助理工程師【享久任獎金21,000!】","10 / 28充填助理工程師【享久任獎金21,000!】僑力化工股份有限公司",製造1.成品槽車充填作業,桃園市,"月薪 40,000元",高中職,N/A,不拘,N/A,N/A,N/A,1,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132082256
663,工務助理/工程師/主任(台北北投),10 / 30工務助理/工程師/主任(台北北投)永龍企業股份有限公司,N/A,台北市,"月薪 35,000元",專科,N/A,N/A,N/A,N/A,N/A,2,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130298032
664,PD0702 SAP BASIS 資深主任工程師(副理級),10 / 28PD0702 SAP BASIS 資深主任工程師(副理級)仁寶電腦工業股份有限公司,N/A,桃園市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,1,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/103776023
665,上市櫃集團-【現場工程師】台南高雄,10 / 26上市櫃集團-【現場工程師】台南高雄金駿營造股份有限公司,建築工程1.負責工地現場工作施工業,高雄市,面議（經常性薪資達4萬元,高中職,N/A,N/A,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131954301
666,技術工程類 - 測試光學工程師【高雄】,10 / 29技術工程類 - 測試光學工程師【高雄】日月光半導體製造股份有限公司,N/A,高雄市,面議（經常性薪資達4萬元,大學,N/A,不拘,N/A,N/A,N/A,2,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130404744
667,【產能規劃類】PC/PP生管工程師(S2廠),10 / 21【產能規劃類】PC/PP生管工程師 (S2廠)欣興電子股份有限公司,電子股份有限公司｜印刷電路板製造業,桃園市,"月薪 38,000元",大學,N/A,不拘,N/A,N/A,N/A,2,10 / 21 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/97423844
668,【RD7-R-1】(韌體)研發助理工程師-高雄,10 / 17【RD7-R-1】(韌體)研發助理工程師-高雄泓格科技股份有限公司,N/A,高雄市,"月薪 35,000元",大學,N/A,N/A,英文產品文件撰寫10 / 17 ｜ 1 ~ 5 人應徵高雄市前金,N/A,N/A,1,10 / 17 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/91506571
669,機電/消防/空調工程師/繪圖員-高雄,10 / 29機電/消防/空調工程師/繪圖員-高雄福麟系統整合股份有限公司,N/A,高雄市,"月薪 35,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/85966669
670,【技術研發類】通訊系統韌體工程師,10 / 29【技術研發類】通訊系統韌體工程師全一電子股份有限公司,N/A,台南市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,2,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132167912
671,駐點資訊助理工程師(中正、大安區),10 / 27駐點資訊助理工程師(中正、大安區)東州互聯網實業股份有限公司,資訊助理工程師(中正、大安區)東州互聯網實業,台北市,"月薪 35,000元",大學,N/A,N/A,N/A,N/A,需,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/92295741
672,機械監工工程師(需配合專案出差),10 / 27機械監工工程師(需配合專案出差)力技科技工程股份有限公司,N/A,台中市,面議（經常性薪資達4萬元,高中職,N/A,N/A,N/A,N/A,需,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/91474515
673,後端工程師(資安巨資暨智慧城市),10 / 21後端工程師(資安巨資暨智慧城市)凌群電腦股份有限公司,N/A,台北市,"月薪 31,000元",大學,N/A,N/A,N/A,SQL,N/A,2,10 / 21 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132081057
674,"品質檢驗工程師(月薪50,000 起，可面議)","10 / 27品質檢驗工程師 (月薪50,000 起，可面議)巴恩斯航太股份有限公司",N/A,桃園市,"月薪 50,000元",大學,N/A,不拘,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/99020677
675,資訊前端工程師(臺北市信義區)(A),10 / 26資訊前端工程師(臺北市信義區)(A)鼎漢國際工程顧問股份有限公司,資訊前端工程師(臺北市信義區)(A)鼎漢國際工程顧問股份有限公司｜其他專業,台北市,面議（經常性薪資達4萬元,大學,N/A,不拘,N/A,N/A,需,2,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/84804798
676,集團總部/IT軟體工程師(桃園南崁),10 / 26集團總部/IT軟體工程師(桃園南崁)同致電子企業股份有限公司,軟體工程師(桃園南崁)同致電子企業,桃園市,面議（經常性薪資達4萬元,專科,N/A,N/A,N/A,SQL,N/A,2,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132069863
677,環保工程師(廢棄物處理專責人員),10 / 28環保工程師(廢棄物處理專責人員)典唐資材股份有限公司,N/A,台南市,面議（經常性薪資達4萬元,大學,N/A,不拘,N/A,N/A,N/A,1,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130279285
678,軟體開發工程師(薪資非常好面議),10 / 27軟體開發工程師(薪資非常好面議)佛教慈濟醫療財團法人台中慈濟醫院｜醫院1、大學（含）以上，資訊工程、軟體工程或相關科系畢業（或具同等專業能力）,N/A,台中市,面議（經常性薪資達4萬元,大學,畢業（或具同等專業能力）,不拘,N/A,Java、Python、Oracle、HTML5/FLEX前端框架、Javascript等,N/A,2,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132075620
679,【大溪廠】廠務發包規劃主任工程師,10 / 27【大溪廠】廠務發包規劃主任工程師晶碩光學股份有限公司,N/A,桃園市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132149671
680,I111 自動化測試工程師(可遠端工作),10 / 30I111 自動化測試工程師(可遠端工作)台灣大哥大股份有限公司,N/A,台北市,面議（經常性薪資達4萬元,國中,N/A,N/A,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130368050
681,[台北總公司] 細胞製程/研發工程師,10 / 27[台北總公司] 細胞製程/研發工程師藥華醫藥股份有限公司,製造根據製程管制標準書及 SOP 執行符合廠內生產規範之細胞培營製程作業,台北市,面議（經常性薪資達4萬元,碩士,N/A,N/A,N/A,N/A,N/A,2,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132113567
682,【MyGo AI大數據】Proptech/Fintech網頁前端工程師,10 / 27【MyGo AI大數據】Proptech/Fintech網頁前端工程師平安房屋仲介股份有限公司,N/A,台北市,"月薪 50,000元",大學,N/A,不拘,N/A,N/A,N/A,2,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130412562
683,機械設備工程師(儲備幹部)【◎週休二日◎】,10 / 21機械設備工程師 (儲備幹部)【◎週休二日◎】啟順興股份有限公司,N/A,新北市,"月薪 40,000元",高中職,N/A,不拘,N/A,N/A,N/A,1,10 / 21 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130413847
684,【總公司-資訊部】網管工程師((寶島眼鏡),10 / 26【總公司-資訊部】網管工程師((寶島眼鏡)寶島眼鏡(寶島光學科技股份有限公司,N/A,新北市,"月薪 45,000元",大學,N/A,不拘,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132083318
685,台積電 鷹架現場工程師（無經驗可）,10 / 30台積電 鷹架現場工程師  （無經驗可）長陽工程有限公司,建築工程1鷹架請款資料作業,新竹縣,"月薪 40,000元",不拘,N/A,無經驗可,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/98778486
686,高雄軟體園區-雲端Web後端工程師,10 / 28高雄軟體園區-雲端Web後端工程師鴻海精密工業股份有限公司,軟體園區-雲端Web後端工程師鴻海精密工業,高雄市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,"Java, JavaScript",N/A,2,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130216071
687,機電繪圖工程師(依經驗起薪不同),10 / 26機電繪圖工程師(依經驗起薪不同)宏有水電有限公司,N/A,台北市,"月薪 36,000元",不拘,N/A,不拘,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132090386
688,[系統整合] 維護工程師(大台北地區),10 / 27[系統整合] 維護工程師 (大台北地區)鴻名企業股份有限公司,N/A,台北市,"月薪 33,000元",專科,N/A,不拘,英文溝通者10 / 27 ｜ 1 ~ 5 人應徵台北市信義區月薪,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/113038689
689,[系統整合]系統維護工程師(台北市),10 / 27[系統整合]系統維護工程師(台北市)展昇資訊股份有限公司,N/A,台北市,面議（經常性薪資達4萬元,專科,N/A,N/A,N/A,Linux,N/A,2,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/98634351
690,【資訊工程類】HRIS系統工程師(山鶯廠區),10 / 21【資訊工程類】HRIS系統工程師 (山鶯廠區)欣興電子股份有限公司,資訊工程類】HRIS系統工程師 (山鶯廠區)欣興電子股份有限公司｜印刷電路板製造業,桃園市,"月薪 41,000元",大學,N/A,N/A,N/A,N/A,需,1,10 / 21 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132088427
691,(研發部系統應用組)硬體助理工程師,10 / 26(研發部系統應用組)硬體助理工程師祥正電機股份有限公司,製造修配8.協助工程師彙整文件、整理相關資料，提供作業,新北市,"月薪 30,000元",大學,N/A,不拘,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/85197413
692,I111 自動化測試工程師(可遠端工作),10 / 30I111 自動化測試工程師(可遠端工作)台灣大哥大股份有限公司,N/A,台北市,面議（經常性薪資達4萬元,國中,N/A,N/A,N/A,N/A,N/A,1,10 / 30 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130368050
693,業務工程師/業務主管（無經驗可培養）,10 / 29業務工程師/業務主管（無經驗可培養）台灣海博特股份有限公司,N/A,高雄市,"月薪 35,000元",專科,N/A,無經驗可,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130446531
694,工研院資通所_AI系統應用工程師(K1),10 / 27工研院資通所_AI系統應用工程師(K1)財團法人工業技術研究院｜工商顧問服務依據各項專,N/A,新竹縣,面議（經常性薪資達4萬元,碩士,N/A,不拘,N/A,N/A,N/A,1,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132101332
695,2025【仁寶暑期實習】AI演算法工程師,10 / 272025【仁寶暑期實習】AI演算法工程師仁寶電腦工業股份有限公司,N/A,台北市,"月薪 36,000元",碩士,N/A,不拘,N/A,N/A,N/A,2,10 / 27 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/131947070
696,【總公司】管理部系統櫃CAD/CAM工程師,10 / 26【總公司】管理部系統櫃CAD/CAM工程師三商美福室內裝修股份有限公司,N/A,台北市,"月薪 35,000元",專科,N/A,不拘,N/A,N/A,N/A,1,10 / 26 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132031135
697,[台南]算力中心智慧監控系統工程師,10 / 23[台南]算力中心智慧監控系統工程師宇軒綠能股份有限公司,N/A,台南市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,N/A,N/A,1,10 / 23 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/132086803
698,工研院服科中心_系統設計工程師(U100),10 / 28工研院服科中心_系統設計工程師(U100)財團法人工業技術研究院｜工商顧問服務資料庫規,N/A,新竹縣,面議（經常性薪資達4萬元,碩士,N/A,N/A,N/A,N/A,N/A,1,10 / 28 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/98876218
699,臺北醫學大學巨量中心前端工程師,10 / 29臺北醫學大學巨量中心前端工程師臺北醫學大學｜大專校院教育事業與設計師、工程師合作，實作 UI/UX 設計，並一同腦力激盪，優化互動體驗。,教育事業,台北市,面議（經常性薪資達4萬元,大學,N/A,不拘,N/A,N/A,N/A,1,10 / 29 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/99070440
700,台北-資訊處系統分析師/全端工程師,10 / 25台北-資訊處系統分析師/全端工程師華泓國際運輸股份有限公司,N/A,台北市,面議（經常性薪資達4萬元,大學,N/A,N/A,N/A,SQL,N/A,3,10 / 25 ｜ 1 ~ 5 人應徵,https://www.1111.com.tw/job/130425488
